index,mzmed,rtmed,matched,qSvsMB,qSvsNC,modelPredicted,predictVal,BLANK-A_0,BLANK-A_0.5,BLANK-A_1,BLANK-A_2,BLANK-A_3,BLANK-A_4,BLANK-A_5,BLANK-A_6,BLANK-A_7,BLANK-A_8,BLANK-A_9,BLANK-A_10,BLANK-A_11,BPF-A1_0,BPF-A1_0.5,BPF-A1_1,BPF-A1_2,BPF-A1_3,BPF-A1_4,BPF-A1_5,BPF-A1_6,BPF-A1_7,BPF-A1_8,BPF-A1_9,BPF-A1_10,BPF-A2_0,BPF-A2_0.5,BPF-A2_1,BPF-A2_2,BPF-A2_3,BPF-A2_4,BPF-A2_5,BPF-A2_6,BPF-A2_7,BPF-A2_8,BPF-A2_9,BPF-A2_10,BPF-B_0,BPF-B_0.5,BPF-B_1,BPF-B_2,BPF-B_3,BPF-B_4,BPF-B_5,BPF-B_6,BPF-B_7,BPF-B_8,BPF-B_9,BPF-B_10
3038,3038,197.80827111766172,6.8477366255144005,0,1.8453946073674725,0.7182028796656271,0,0,2303.3526611328125,2203.936279296875,1736.5562133789062,1238.6121826171875,2293.5079345703125,2386.34228515625,2364.68310546875,4641.1436767578125,2318.2283935546875,4437.01220703125,5921.1119384765625,4932.7816162109375,1343.7683715820312,2540.67529296875,2830.6676635742188,1650.3025512695312,1791.1010131835938,1748.1370849609375,2420.109619140625,2795.035400390625,7721.7587890625,2423.943359375,3975.6396484375,4149.877685546875,4085.403564453125,2777.9412841796875,2177.41455078125,1432.4508666992188,1429.887451171875,1405.0044555664062,1974.4671020507812,2534.7476806640625,3016.7225341796875,9542.096923828125,7765.5667724609375,12657.763916015625,3144.9903564453125,5980.36328125,4977.80029296875,6420.807373046875,5147.71533203125,6005.156005859375,8129.54345703125,7151.0556640625,7720.905029296875,6596.359619140625,8951.06591796875,8096.453369140625,6012.484130859375
3039,3039,155.86663920084635,1.2333333333333332,0,2.4056019295005556e-13,1.5850114644631873e-12,0,0,0.0,0.0,0.0,0.0,0.0,355.61163330078125,0.0,971.2639770507812,0.0,0.0,769.0309448242188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.3070068359375,0.0,0.0,7946.787933349609,939.5858154296875,814.0322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3041,3041,242.17610359191895,9.724380165289256,0,0.9009820677424984,0.872695312880467,0,0,12301.885498046875,8624.545654296875,7909.200927734375,16039.7900390625,8117.52978515625,4863.6842041015625,7915.487548828125,3052.445556640625,7566.292236328125,2349.5546264648438,3345.31298828125,3425.9313354492188,877.3956604003906,12997.474365234375,11632.53173828125,17109.58203125,13051.1484375,7908.921142578125,7812.47314453125,7937.785888671875,1672.083740234375,7714.823486328125,1811.8480834960938,1564.744384765625,1187.4898681640625,12409.295166015625,4731.877136230469,12833.9443359375,8285.074462890625,7631.806640625,5680.3834228515625,8079.68310546875,1833.2136840820312,8552.210205078125,4337.131103515625,1391.5294189453125,1971.9835815429688,8659.4384765625,8328.36181640625,8387.291015625,8863.333984375,8998.14111328125,8878.28271484375,8850.95556640625,2820.580078125,3876.126953125,3673.9560546875,3572.2286376953125,1737.4149780273438
3044,3044,162.88260403014067,0.5947368421052629,0,0.5655111596265713,0.7928222359574879,0,0,2518.8978271484375,2250.64306640625,2491.4019775390625,2933.2322998046875,1266.911376953125,0.0,0.0,2388.36376953125,0.0,0.0,2880.438720703125,981.3352661132812,0.0,2874.1619873046875,3275.4718017578125,3268.3751220703125,1326.4822998046875,2056.2012939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2562.2816162109375,3032.657958984375,1244.565185546875,2515.4310302734375,2742.78955078125,1328.5242919921875,1368.46533203125,0.0,5599.4326171875,3690.377685546875,4356.870788574219,0.0,2171.5230102539062,2319.7557373046875,2459.09716796875,2126.9769897460938,2584.0777587890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3045,3045,164.88495667941908,0.6832460732984296,0,0.7719394169055612,0.791350008024779,0,0,2652.759033203125,2315.3267822265625,2283.59375,2915.1142578125,1008.0155029296875,2338.82080078125,1006.0028076171875,1746.4208984375,870.0389404296875,2441.9267578125,3084.5719604492188,1446.001953125,968.7681274414062,2613.5950927734375,3438.564208984375,3205.3087158203125,2170.1318359375,1964.7911987304688,0.0,0.0,2627.5415649414062,1739.8169555664062,972.2596435546875,0.0,0.0,2194.3463745117188,3599.384033203125,2033.2308349609375,2322.5361328125,2265.340576171875,1891.8580932617188,0.0,870.358154296875,6544.1527099609375,3802.345947265625,4429.091552734375,992.875,2208.9224853515625,2509.0230712890625,2361.141845703125,2296.22412109375,2281.2635498046875,839.1133422851562,0.0,1103.4515380859375,1151.53515625,1088.12109375,2134.6127319335938,1200.6123046875
3047,3047,161.89030760571472,1.5172932330827071,0,0.20896141084351424,0.819646021235757,0,0,0.0,0.0,1084.4713745117188,2318.5307006835938,891.8167419433594,1848.2163696289062,597.490478515625,3288.3595581054688,521.7307739257812,2726.4659423828125,3082.6694946289062,1486.08251953125,0.0,0.0,1525.4848022460938,1929.362060546875,1209.7697143554688,956.5238342285156,598.7107543945312,0.0,3222.74560546875,0.0,529.837158203125,0.0,0.0,0.0,757.4144287109375,658.1372680664062,1162.5072021484375,964.7672424316406,1415.3688354492188,1031.2931518554688,1911.4036865234375,6332.7161865234375,2735.3623657226562,3244.6475830078125,1095.8145446777344,0.0,0.0,0.0,0.0,0.0,0.0,205.76473999023438,620.5047149658203,494.8300323486328,630.1080322265625,721.6215209960938,595.5224304199219
3048,3048,136.89248657226562,1.4,0,4.611875128076366e-13,4.611875128076366e-13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5203.95703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3049,3049,180.86144898862256,1.1785714285714275,0,8.348296910414348e-14,0.7231336331778312,0,0,0.0,0.0,1398.2411804199219,2409.3818359375,859.2097473144531,2422.88818359375,0.0,6203.6943359375,1093.2332763671875,2597.7979736328125,3260.3248291015625,1154.9930419921875,0.0,0.0,0.0,2317.75927734375,1269.73095703125,1281.1337280273438,934.3387145996094,1037.5815124511719,2957.3792724609375,0.0,757.7701416015625,0.0,0.0,0.0,0.0,489.06402587890625,510.60302734375,1157.2438659667969,2345.6672973632812,0.0,2250.5357055664062,6260.036376953125,2506.66162109375,1654.2901611328125,1018.5828857421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3050,3050,250.84297574446506,1.1006711409395942,0,1.3930430471713605e-14,1.0052526492727791,0,0,3768.356689453125,5065.88818359375,6816.454345703125,7660.640869140625,9972.31005859375,11204.94580078125,9325.7451171875,9258.75341796875,9208.75732421875,7947.508056640625,8446.53076171875,6903.475341796875,5761.4765625,3675.127685546875,4711.66748046875,7152.364013671875,8293.873779296875,8988.8837890625,9112.0888671875,9096.99755859375,8910.957763671875,6959.289794921875,6052.64892578125,5522.678955078125,5063.31591796875,3585.686279296875,5008.27099609375,6657.216552734375,8313.703125,8913.1298828125,9739.02392578125,8805.541015625,8456.3671875,9333.70166015625,7999.944580078125,7174.10546875,4758.1123046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3051,3051,533.2237146165636,9.202777777777772,0,0.09881562347831357,0.5871194158762288,0,0,0.0,0.0,0.0,0.0,0.0,670.2772216796875,0.0,1534.54150390625,0.0,542.1805419921875,2205.103759765625,1280.00439453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.2872314453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5669.664611816406,2748.594970703125,245.3125,396.1341552734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.1742248535156,0.0
3054,3054,331.2533623328576,11.416923076923066,0,0.5467229226007891,0.328522450113504,0,0,0.0,0.0,0.0,0.0,0.0,1565.708251953125,0.0,6001.7657470703125,0.0,1026.4081420898438,7677.92138671875,3332.616455078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1844.697021484375,0.0,0.0,0.0,193.45184326171875,2211.821533203125,340.5844421386719,0.0,169.8828125,0.0,555.1173706054688,0.0,449.9423522949219,1192.370361328125,10493.442108154297,704.2076416015625,521.3388671875,0.0,0.0,270.9595642089844,0.0,0.0,0.0,0.0,792.475341796875,1759.783935546875,1199.8005065917969,884.0604858398438,198.45291137695312
3057,3057,197.80744324986335,4.5584362139917705,0,1.5238936456659131,0.7606813391303697,0,0,3058.0172119140625,4247.68896484375,3290.4205322265625,2694.099365234375,3513.589111328125,4836.13525390625,4072.5206298828125,9634.57275390625,4073.79541015625,9099.6591796875,11012.042724609375,10620.3017578125,3558.2607421875,3250.43603515625,3816.7940673828125,3343.1402587890625,3397.5523681640625,2446.1802978515625,5269.5185546875,4228.802978515625,16326.79541015625,4551.5185546875,7583.403564453125,9198.35791015625,8958.97314453125,3543.534912109375,2987.6328125,2629.4189453125,2622.8585205078125,2489.1031494140625,4055.8309326171875,4542.75146484375,6107.061279296875,16893.13916015625,13029.069580078125,17813.5859375,7149.09619140625,8834.87060546875,9302.85498046875,10653.79833984375,8030.3447265625,8493.906982421875,11965.52001953125,11028.54443359375,11232.35986328125,8546.52392578125,11580.27587890625,11000.4599609375,8372.9638671875
3062,3062,195.81047726854865,4.830041152263381,0,1.3749080433933056,0.7654753095910859,0,0,2341.6328125,3441.31396484375,2619.9561767578125,1737.68994140625,2522.276123046875,3685.9593505859375,3003.6358642578125,7249.3856201171875,2874.2384033203125,6636.8251953125,8430.0,7901.04931640625,2287.63623046875,2783.2894287109375,3244.9888916015625,2413.4482421875,2194.0431518554688,1844.3421020507812,3016.23779296875,3087.8145751953125,11469.519287109375,3573.239990234375,5894.3984375,6864.7353515625,7365.49951171875,2822.8946533203125,2271.3985595703125,2307.1516723632812,1776.4150390625,1964.513916015625,3371.998046875,3196.9927978515625,4716.036376953125,13146.8173828125,10182.440673828125,13245.070068359375,5896.888427734375,6242.10107421875,7177.40234375,8407.958251953125,5427.6044921875,6324.6181640625,7946.40283203125,8025.268310546875,6917.17333984375,5320.59814453125,7528.41455078125,7163.063720703125,5085.934326171875
3063,3063,212.88579428685856,1.099999999999997,0,1.0516280770703968e-14,0.953900298432893,0,0,5092.595947265625,8712.23583984375,7763.314453125,3926.84375,12942.37060546875,14073.04150390625,13845.16455078125,4707.4130859375,9974.2646484375,9227.451171875,9638.85595703125,8885.96826171875,9129.58251953125,5633.8447265625,7633.059814453125,7558.67919921875,8735.69580078125,10194.45654296875,11842.47314453125,12161.38427734375,9858.62890625,9791.12841796875,10330.265625,7610.830078125,9747.74853515625,7581.168212890625,8527.237060546875,7289.645751953125,10831.70068359375,9240.8662109375,10484.88818359375,13370.3798828125,10244.955078125,9666.94287109375,10616.35791015625,9761.6279296875,9503.60107421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3066,3066,215.08654429288518,4.779194630872489,0,5.906062638375833,0.7953248055530294,0,0,2489.8881225585938,3216.879638671875,2869.719970703125,0.0,1399.696044921875,0.0,1200.1464233398438,0.0,1249.7272338867188,0.0,0.0,0.0,0.0,2813.700927734375,2241.768310546875,1851.0899047851562,923.0037231445312,1489.89208984375,1554.8720092773438,1386.2481689453125,0.0,1318.3837280273438,0.0,0.0,0.0,2526.420654296875,2481.1265869140625,1152.9139404296875,1322.7044067382812,1431.53125,616.2228393554688,1245.6515502929688,0.0,0.0,0.0,0.0,0.0,432996.171875,223816.5576171875,236106.95703125,478064.953125,516830.015625,499049.046875,519237.53125,519055.6875,478926.34375,421000.890625,458353.40625,523610.765625
3069,3069,572.2759000817124,7.016326530612245,0,2.513580760344187,4.851088544385215e-12,0,0,882.6895751953125,1297.344970703125,465.9862518310547,0.0,0.0,0.0,118.22856903076172,0.0,0.0,0.0,0.0,0.0,0.0,914.4461669921875,1181.0967407226562,0.0,0.0,0.0,0.0,122.140625,0.0,0.0,0.0,0.0,0.0,926.6014099121094,1080.6953735351562,258.0596237182617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360114.703125,267598.359375,293150.0,291325.4375,343980.78125,306876.546875,305106.578125,122769.92578125,128106.41015625,154531.6484375,89004.65234375,128690.88671875
3071,3071,243.13858182313012,5.693442622950823,0,0.3539869048666511,0.38380227571508757,0,0,1272.001220703125,570.780517578125,728.5374755859375,0.0,0.0,0.0,0.0,267.91357421875,425.5769348144531,0.0,275.2908630371094,0.0,0.0,705.1600341796875,0.0,0.0,1637.827392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3863.0430908203125,801.1401977539062,0.0,2257.3636474609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279895.015625,242094.8515625,263339.328125,298265.796875,349143.828125,321413.8125,343303.09375,269724.828125,283655.296875,219310.09375,233035.59375,305288.578125
3072,3072,139.02523776134814,1.2048192771084352,0,43.21446505136597,0.6894352996551534,0,0,4497.91455078125,3322.223876953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4412.8046875,6521.229736328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4556.81884765625,5449.73193359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39332.845703125,37910.8046875,38070.029296875,35450.734375,40813.306640625,39979.4453125,40121.62109375,43557.4453125,41796.58984375,24699.109375,40128.951171875,30607.2109375
3073,3073,179.06375638176414,1.559803921568627,0,62.80684793636789,1.2333446437601355e-12,0,0,10370.4873046875,9976.21240234375,3711.3878173828125,2669.0950927734375,0.0,0.0,0.0,0.0,0.0,0.0,643.5125122070312,0.0,0.0,7356.1728515625,7960.448486328125,2605.7484130859375,2156.546875,0.0,0.0,0.0,439.27789306640625,0.0,0.0,0.0,0.0,8023.804443359375,7663.571533203125,2951.7813720703125,1260.9937744140625,0.0,354.21112060546875,0.0,502.1470642089844,0.0,0.0,0.0,0.0,88300.25390625,73717.1171875,80779.17578125,88933.78515625,122336.4765625,116318.546875,121642.43359375,113539.80078125,129806.515625,102006.3203125,106037.84765625,152748.75
3074,3074,684.3364208364127,6.389189189189193,0,193.76783328824035,1.0,0,0,4303.847900390625,2389.6070556640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2714.3881225585938,2355.2389526367188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4198.84033203125,2729.3177490234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175197.3359375,153941.6484375,147296.3515625,128069.01953125,136382.3359375,102071.05859375,90605.56640625,65577.8125,55492.904296875,38874.2578125,32899.6376953125,35984.48828125
3075,3075,819.421324412971,5.905555555555558,0,1.0,0.8471350711750968,0,0,112886.984375,34927.255859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111262.0625,64405.806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106767.16796875,39695.2080078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186505.234375,156822.65625,168924.875,165776.171875,200547.6484375,185135.703125,185649.46875,138461.625,140836.0390625,108065.51171875,105284.5,140106.78125
3076,3076,409.20797317092484,5.905405405405409,0,5.06346718010092e-12,5.06346718010092e-12,0,0,118633.47265625,44989.67578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118716.4140625,75688.349609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117470.609375,45304.41015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177935.8671875,155671.203125,165415.890625,155726.53125,181032.5625,170182.0546875,167145.3828125,130441.25,126285.125,109250.33203125,110325.671875,138828.140625
3077,3077,186.07998400219415,8.344491525423733,0,341.35519076640395,0.9062489586242616,0,0,631.2492980957031,492.35296630859375,609.9370422363281,578.6238708496094,480.11976623535156,408.7655334472656,531.604248046875,385.42724609375,564.9165649414062,366.7348327636719,356.9131774902344,341.96067810058594,156.869873046875,649.6840209960938,512.1039733886719,525.9028015136719,623.4176025390625,604.636474609375,600.4344482421875,589.7706909179688,367.6515197753906,582.7925415039062,344.55201721191406,345.3030090332031,371.09169006347656,0.0,471.4546356201172,573.4773559570312,493.27854919433594,607.752197265625,418.9314880371094,459.56280517578125,362.79638671875,393.7339172363281,403.50950622558594,400.2403869628906,426.6208953857422,168930.71875,32106.04296875,111814.296875,113762.53125,228294.4140625,228897.7265625,226389.65625,142865.234375,180334.0078125,116526.04296875,125368.859375,224130.0390625
3078,3078,229.14286740620932,2.983333333333334,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238316.796875,143573.34375,192094.171875,236927.3125,120412.44921875,88717.47265625,98967.81640625,54058.896484375,52852.1015625,53114.14453125,45302.015625,71525.31640625
3079,3079,275.10908885578533,4.749450549450548,0,6.73246594580907,0.9641665813881188,0,0,130658.55859375,112124.7578125,13659.5166015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128755.109375,116081.40234375,1999.1826171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126447.47265625,114973.50390625,2061.28662109375,710.1818237304688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161791.7578125,135622.06640625,153572.7265625,159153.9453125,178143.6171875,102472.734375,173373.7109375,137671.984375,126496.84375,100260.5859375,106436.6953125,117918.4453125
3080,3080,229.11369489450925,4.468852459016395,0,11.04962301397965,0.8109104147844436,0,0,1132.6436767578125,1873.5687255859375,1776.0540771484375,0.0,1276.2734375,0.0,1300.3867797851562,0.0,1181.3897094726562,0.0,0.0,0.0,0.0,1104.805419921875,919.4557495117188,0.0,790.08056640625,644.1734619140625,635.4200439453125,1263.9639282226562,0.0,1521.7172241210938,0.0,0.0,0.0,6605.583740234375,953.086181640625,616.0457153320312,1733.6475830078125,642.27783203125,712.9312133789062,1300.0663452148438,0.0,0.0,0.0,0.0,0.0,80606.01171875,72056.92578125,104300.59765625,117335.34375,111081.640625,117584.19140625,162655.921875,121138.9375,107731.65234375,88228.17578125,83677.4296875,128135.4765625
3081,3081,523.264682006836,7.460000000000003,0,3.4204829700691697,9.737905719759084e-12,0,0,495.4202880859375,0.0,268.0428161621094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0208435058594,549.5775146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113729.70703125,125441.51171875,149846.2265625,165446.3203125,186077.640625,167093.96875,174633.484375,174770.6875,162722.1640625,133554.375,138639.29296875,185800.8671875
3082,3082,189.0756972919811,1.8693181818181843,0,263.98766483770737,1.341711844096971e-12,0,0,992.2593994140625,1258.7589111328125,2619.4486083984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.6806640625,1073.4351806640625,2309.91162109375,1013.7366943359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.3675537109375,965.3726196289062,1115.2396240234375,0.0,626.31689453125,0.0,0.0,1058.0687255859375,0.0,0.0,0.0,0.0,118653.90234375,117985.3359375,115439.09765625,111585.25,106159.41015625,102471.390625,105484.07421875,110886.2890625,101188.74609375,104455.91796875,116551.16015625,104871.05078125
3083,3083,662.3872023401113,9.630769230769229,0,469201507568.3594,1.0,0,0,111.40833282470703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126934.84375,113981.359375,125831.421875,121480.51953125,157841.203125,139613.0546875,137337.5078125,106605.8125,102982.69921875,78090.046875,75476.484375,97627.12109375
3084,3084,175.05621368234807,1.611363636363636,0,42.94181173397879,0.9481184020489489,0,0,7303.878662109375,6573.17822265625,2329.9320068359375,1624.2587280273438,1385.703857421875,1512.8817749023438,1290.3170776367188,1416.0018310546875,0.0,695.1965942382812,1480.6224365234375,0.0,1603.897705078125,7674.232666015625,6512.315185546875,1897.4022216796875,2073.3013916015625,1492.29833984375,1528.0654296875,1457.624267578125,1426.488525390625,1472.5101928710938,1542.5228271484375,840.4844360351562,0.0,7274.740966796875,4235.39990234375,2192.3653564453125,2094.4100341796875,1623.5538940429688,1336.486572265625,615.7907104492188,1329.0596923828125,1246.7152099609375,780.1975708007812,855.8712158203125,1492.2630004882812,103874.29296875,104786.1640625,103279.36328125,101288.203125,105145.05859375,92913.24609375,100471.45703125,87921.515625,78405.9296875,90019.484375,89657.91015625,80068.69921875
